EpThisIter,EpRewMean,meankl,EpisodesSoFar,TimeElapsed,EpLenMean,TimestepsSoFar,surrgain,entloss,entropy,ev_tdlam_before,optimgain
6,2.795920161895899,0.005378057,12260,20308.09636282921,40.2,437280,0.27244705,0.0,37.513424,0.9354435876011848,0.27244705
6,2.808355599159468,0.0043592174,12266,20318.855847358704,40.075,437525,0.24892984,0.0,37.51167,0.9309753552079201,0.24892984
6,2.863198184656465,0.0056610163,12272,20329.608114480972,40.55,437776,0.27363068,0.0,37.511967,0.9240169450640678,0.27363068
8,2.786619889859414,0.004585959,12280,20340.31201148033,39.175,438048,0.23515683,0.0,37.513294,0.956606887280941,0.23515683
6,2.847351892299545,0.005997942,12286,20351.012264966965,39.725,438295,0.2661227,0.0,37.51318,0.9111716747283936,0.2661227
6,2.804358133120645,0.004478546,12292,20362.930809259415,40.75,438550,0.23931676,0.0,37.509876,0.9642956182360649,0.23931676
6,2.82404249790628,0.004651244,12298,20380.370717287064,39.875,438809,0.20778242,0.0,37.51611,0.9479298740625381,0.20778242
8,2.7857411311041784,0.005621451,12306,20391.1628139019,39.05,439087,0.19800198,0.0,37.513687,0.8409600108861923,0.19800198
6,2.8586155005702008,0.0045735305,12312,20401.85398721695,39.15,439342,0.24472977,0.0,37.513317,0.9573826305568218,0.24472977
7,2.9373114970764,0.0048839576,12319,20412.558673620224,40.975,439643,0.24966168,0.0,37.511402,0.9574135430157185,0.24966168
7,2.9291230834364628,0.004225423,12326,20423.253722190857,39.975,439894,0.22674817,0.0,37.51013,0.9399859085679054,0.22674817
5,2.903362240323303,0.0042335577,12331,20433.944097042084,39.975,440105,0.19876698,0.0,37.5072,0.8710801005363464,0.19876698
6,2.960383266763703,0.004129759,12337,20444.697283744812,39.775,440347,0.21311526,0.0,37.50708,0.9569265581667423,0.21311526
7,2.899299129382797,0.0046049925,12344,20455.430339336395,39.125,440599,0.220873,0.0,37.507946,0.8887200951576233,0.220873
6,2.8724778728982074,0.0041205934,12350,20466.134667634964,39.175,440844,0.236782,0.0,37.50835,0.9230983331799507,0.236782
7,2.8052479392012644,0.0054722936,12357,20476.823831796646,39.025,441147,0.22621912,0.0,37.509655,0.9329557344317436,0.22621912
7,2.7695183240960346,0.0046478044,12364,20487.523163318634,39.25,441404,0.24595149,0.0,37.511303,0.8117986172437668,0.24595149
6,2.841249424470195,0.004810452,12370,20498.226742982864,39.55,441660,0.21343908,0.0,37.509537,0.8975619897246361,0.21343908
8,2.8399656935029896,0.004115452,12378,20509.02852320671,38.05,441914,0.18525712,0.0,37.50868,0.8977912291884422,0.18525712
7,2.9214638606940517,0.0044400096,12385,20519.756437301636,38.35,442175,0.22238792,0.0,37.509357,0.9522721283137798,0.22238792
5,2.988901379234773,0.004432078,12390,20530.468973875046,38.3,442376,0.24379018,0.0,37.509632,0.8661091774702072,0.24379018
6,3.0711077930884683,0.0055101877,12396,20541.191262483597,38.95,442645,0.2822901,0.0,37.50964,0.9277606159448624,0.2822901
6,3.085268592457955,0.0042954367,12402,20551.855343818665,39.35,442909,0.18971133,0.0,37.50346,0.9073931574821472,0.18971133
7,3.014849820088476,0.004983251,12409,20562.54756975174,39.175,443192,0.25812882,0.0,37.501842,0.9582497254014015,0.25812882
6,3.0392348527443636,0.0052122017,12415,20573.250691890717,41.025,443451,0.2666525,0.0,37.502155,0.9056190773844719,0.2666525
7,3.028374291870925,0.0039265445,12422,20584.058829784393,41.6,443718,0.18039133,0.0,37.50114,0.8697378486394882,0.18039133
6,2.8909609728755847,0.004960661,12428,20594.78250479698,40.85,443928,0.22954562,0.0,37.500248,0.9550301469862461,0.22954562
5,2.8312897392563876,0.004300395,12433,20605.47204017639,40.775,444143,0.2365165,0.0,37.498646,0.942312516272068,0.2365165
7,2.8032370269537026,0.0037965719,12440,20616.108027219772,39.4,444389,0.19066256,0.0,37.495686,0.932232528924942,0.19066256
8,2.6621964384704837,0.003798827,12448,20626.860093832016,37.375,444665,0.1958499,0.0,37.49524,0.8932542651891708,0.1958499
7,2.6226077728020925,0.004581376,12455,20637.492856025696,36.575,444914,0.21391907,0.0,37.49651,0.929210752248764,0.21391907
7,2.586852577398183,0.004855191,12462,20648.12250137329,36.325,445171,0.2517767,0.0,37.495132,0.9200147464871407,0.2517767
10,2.5685963440719446,0.005562487,12472,20658.78977751732,33.225,445445,0.18497047,0.0,37.495865,0.7848370224237442,0.18497047
7,2.57204660096468,0.005256084,12479,20669.449095010757,33.925,445710,0.19652876,0.0,37.495037,0.9126714393496513,0.19652876
7,2.6366424583749524,0.0042081773,12486,20680.12682247162,33.9,445951,0.2004559,0.0,37.494213,0.9042880535125732,0.2004559
6,2.629820486628562,0.0049095647,12492,20690.79403734207,33.775,446188,0.25338593,0.0,37.493694,0.926860123872757,0.25338593
6,2.5481805305296206,0.0046829223,12498,20701.497007608414,35.6,446434,0.20044,0.0,37.492676,0.9365164414048195,0.20044
6,2.6951560589138532,0.005065572,12504,20712.14514040947,36.1,446681,0.22166854,0.0,37.492992,0.9621096327900887,0.22166854
8,2.767180379821487,0.0048124683,12512,20722.81982088089,37.95,446963,0.22498602,0.0,37.494396,0.896741472184658,0.22498602
6,2.7445178200040963,0.0041141836,12518,20733.47653388977,38.725,447219,0.21759693,0.0,37.49895,0.9487291090190411,0.21759693
6,2.781656361050877,0.004030388,12524,20744.155697107315,38.6,447459,0.20061821,0.0,37.497074,0.9306548237800598,0.20061821
8,2.7539658831084766,0.0056704497,12532,20754.877265691757,38.025,447709,0.20473185,0.0,37.49635,0.9271918684244156,0.20473185
7,2.743726151796308,0.0044813044,12539,20765.58637404442,36.725,447945,0.23364264,0.0,37.49512,0.8996714353561401,0.23364264
6,2.597032423654874,0.0063973274,12545,20776.2804145813,36.95,448202,0.23590651,0.0,37.491093,0.9553069248795509,0.23590651
7,2.7159588898571108,0.005012558,12552,20786.918628931046,37.825,448476,0.22042358,0.0,37.492718,0.9488771110773087,0.22042358
6,2.7395299191513622,0.0039091203,12558,20797.61723136902,37.325,448712,0.19259882,0.0,37.488567,0.8967862278223038,0.19259882
8,2.6837050303461587,0.0041828826,12566,20808.344546556473,37.25,449002,0.22360612,0.0,37.489864,0.9263101667165756,0.22360612
8,2.530650089435148,0.0055244574,12574,20819.030784368515,36.1,449253,0.27159023,0.0,37.48828,0.9252715557813644,0.27159023
5,2.773212998615209,0.004675553,12579,20829.71297478676,38.675,449492,0.21664268,0.0,37.48852,0.8990751877427101,0.21664268
6,2.8704468507080985,0.0042267544,12585,20840.44797205925,38.825,449755,0.22062984,0.0,37.488163,0.8997106850147247,0.22062984
7,2.6830561902973993,0.0043166727,12592,20851.08242583275,38.35,450010,0.26198566,0.0,37.485767,0.9301732406020164,0.26198566
8,2.773759388844169,0.004563269,12600,20861.858921527863,36.5,450265,0.23082912,0.0,37.48588,0.9472924470901489,0.23082912
6,2.7334722703478733,0.004550025,12606,20872.565311670303,37.175,450489,0.25354695,0.0,37.486156,0.9252935573458672,0.25354695
8,2.956323671347464,0.006001793,12614,20883.431292295456,38.4,450789,0.19150956,0.0,37.485363,0.9104540646076202,0.19150956
6,2.8468541616851004,0.004801846,12620,20894.13831424713,37.85,451049,0.22924083,0.0,37.489204,0.9268831238150597,0.22924083
6,2.888533446338855,0.004823195,12626,20904.804879188538,38.325,451324,0.25576547,0.0,37.48927,0.7480581104755402,0.25576547
7,3.0386829885355313,0.004780751,12633,20915.495160341263,38.85,451604,0.20504576,0.0,37.4873,0.9414397068321705,0.20504576
6,2.951773791029205,0.005113579,12639,20926.201231479645,40.375,451851,0.2030328,0.0,37.48653,0.9210715964436531,0.2030328
8,2.9710431983186174,0.0056217723,12647,20936.92991423607,39.7,452128,0.2503608,0.0,37.485607,0.9533514268696308,0.2503608
7,2.909424630776119,0.004984796,12654,20947.628814697266,40.5,452409,0.22667143,0.0,37.486004,0.9252744615077972,0.22667143
7,2.9088652414984306,0.0044117514,12661,20958.33190560341,39.175,452674,0.2349055,0.0,37.48357,0.9439097158610821,0.2349055
6,2.8281608728408196,0.004120568,12667,20969.028769493103,39.0,452929,0.24420473,0.0,37.485096,0.965061079710722,0.24420473
6,2.792494045925465,0.004855618,12673,20979.736021757126,39.15,453170,0.24193117,0.0,37.483776,0.8576332330703735,0.24193117
6,2.826849382952436,0.0046818443,12679,20990.53149652481,38.5,453391,0.21359697,0.0,37.485638,0.881659559905529,0.21359697
5,2.8886138578670826,0.005319835,12684,21001.252425909042,39.725,453620,0.28318584,0.0,37.487072,0.9237778857350349,0.28318584
6,2.985782967921904,0.0050720037,12690,21011.99380993843,40.95,453886,0.22882168,0.0,37.487186,0.8976131901144981,0.22882168
6,2.9626303363650295,0.004188886,12696,21022.688038110733,41.05,454129,0.20681292,0.0,37.484913,0.9360990077257156,0.20681292
7,2.9938583016672586,0.004850343,12703,21033.366571187973,40.275,454387,0.24146633,0.0,37.484303,0.9038446471095085,0.24146633
7,2.875164007572299,0.0040261806,12710,21044.049964666367,39.55,454653,0.17014048,0.0,37.48287,0.8703130036592484,0.17014048
6,2.939350098745149,0.0039901515,12716,21054.771952152252,40.55,454922,0.2073971,0.0,37.48161,0.919051393866539,0.2073971
8,2.9438224961734205,0.013651399,12724,21065.5195684433,39.575,455203,0.40176743,0.0,37.47729,0.9584367796778679,0.40176743
7,2.925675257139831,0.004916329,12731,21076.261380910873,37.875,455446,0.23174685,0.0,37.47523,0.9654503054916859,0.23174685
7,2.8662119373836648,0.005435591,12738,21086.978168964386,37.1,455706,0.3711983,0.0,37.47461,0.9407353699207306,0.3711983
6,2.9361634143073836,0.005964881,12744,21097.649944782257,38.875,455987,0.31255057,0.0,37.472782,0.9001715332269669,0.31255057
7,2.9022899412266354,0.0042939666,12751,21108.42686343193,38.225,456234,0.22415446,0.0,37.47347,0.8510598242282867,0.22415446
6,2.7941149630242217,0.0043159644,12757,21119.221702814102,37.8,456478,0.19470121,0.0,37.473984,0.9296360984444618,0.19470121
6,2.69014145927489,0.0052544093,12763,21129.95306944847,38.8,456735,0.24050413,0.0,37.469677,0.9287338480353355,0.24050413
7,2.5967479556247426,0.005277466,12770,21140.657937526703,39.15,456973,0.23062323,0.0,37.46928,0.945877443999052,0.23062323
7,2.6234295544994475,0.005137265,12777,21151.36167860031,39.45,457270,0.24800605,0.0,37.46919,0.9414601549506187,0.24800605
6,2.636453142994372,0.0037618894,12783,21161.91562485695,39.4,457515,0.19838539,0.0,37.468334,0.8621929883956909,0.19838539
6,2.700271531880823,0.0050995164,12789,21172.53503727913,39.85,457756,0.2368305,0.0,37.471302,0.9329170063138008,0.2368305
7,2.74830062974949,0.004643718,12796,21183.290233373642,39.5,458038,0.24236515,0.0,37.471912,0.929525338113308,0.24236515
5,2.8476143194608228,0.0048519485,12801,21193.92808008194,41.225,458286,0.33963984,0.0,37.472706,0.9085442796349525,0.33963984
8,2.854784597299286,0.005606588,12809,21204.556725263596,40.375,458546,0.25339666,0.0,37.47331,0.9428904093801975,0.25339666
7,2.8168806142503913,0.0049654283,12816,21215.17371892929,38.975,458811,0.261386,0.0,37.471542,0.9547710455954075,0.261386
6,2.7178094279737137,0.0040753223,12822,21225.928296804428,39.725,459098,0.15787585,0.0,37.469242,0.9409484080970287,0.15787585
7,2.6540176793272288,0.006214456,12829,21236.598855257034,40.275,459367,0.33667666,0.0,37.466557,0.9300041198730469,0.33667666
7,2.741338369988338,0.005793712,12836,21247.300817728043,40.125,459643,0.24928707,0.0,37.46723,0.8815895095467567,0.24928707
8,2.65048151032576,0.0040649027,12844,21257.98909020424,38.325,459921,0.20597523,0.0,37.46574,0.9257790446281433,0.20597523
6,2.7547311843278126,0.0037874242,12850,21268.605345726013,40.75,460221,0.20535314,0.0,37.467335,0.9014155715703964,0.20535314
6,2.785341984845096,0.0059191305,12856,21279.24906349182,40.825,460444,0.23878461,0.0,37.465588,0.885205551981926,0.23878461
7,2.860601234327851,0.0050291186,12863,21290.151515722275,39.275,460709,0.27924895,0.0,37.463123,0.8921934068202972,0.27924895
9,2.883063266398441,0.0050299573,12872,21300.90946316719,37.275,460996,0.19955748,0.0,37.46175,0.8991910368204117,0.19955748
7,2.78969139088641,0.0044408254,12879,21311.56794476509,36.675,461235,0.22656456,0.0,37.46069,0.9416049793362617,0.22656456
6,2.8066237432192613,0.005148932,12885,21322.25361442566,37.525,461487,0.25927943,0.0,37.45959,0.868109792470932,0.25927943
6,2.815420238196033,0.0044057816,12891,21332.973179340363,36.45,461731,0.24553433,0.0,37.45879,0.9508530125021935,0.24553433
7,2.8929487637751947,0.004236633,12898,21343.689551591873,37.525,462017,0.2242814,0.0,37.46004,0.9298119321465492,0.2242814
6,2.8216034173829287,0.0045277635,12904,21354.398584365845,37.75,462277,0.21696201,0.0,37.45855,0.9320560842752457,0.21696201
6,3.026671498371936,0.0041318433,12910,21365.11086153984,40.375,462560,0.22419277,0.0,37.4557,0.8900103494524956,0.22419277
7,2.9937056832477795,0.0044159032,12917,21375.747039079666,42.125,462828,0.2348504,0.0,37.455647,0.9242435395717621,0.2348504
8,2.9836685758676564,0.004230406,12925,21386.446582078934,40.05,463089,0.25400072,0.0,37.452866,0.8986064717173576,0.25400072
7,2.966811438625316,0.005298726,12932,21397.133156061172,39.675,463368,0.30104882,0.0,37.454456,0.9107086732983589,0.30104882
8,2.831673586422663,0.004554192,12940,21407.812542676926,38.075,463624,0.1871123,0.0,37.45679,0.790573462843895,0.1871123
7,2.706566847599013,0.005233043,12947,21418.553421020508,35.45,463864,0.24175282,0.0,37.4582,0.9215842708945274,0.24175282
7,2.678596983384167,0.004603409,12954,21429.243101119995,35.1,464112,0.24555618,0.0,37.45818,0.9201347753405571,0.24555618
8,2.613668249585122,0.0050115366,12962,21439.93258047104,35.125,464397,0.2979657,0.0,37.454212,0.8899262174963951,0.2979657
7,2.712026002785822,0.003967022,12969,21450.688628196716,35.75,464681,0.19235635,0.0,37.456287,0.8885780721902847,0.19235635
5,2.641318291492053,0.006398976,12974,21461.397141218185,36.05,464920,0.31827658,0.0,37.45284,0.9289835765957832,0.31827658
7,2.676297138989916,0.0044985623,12981,21472.13205218315,37.875,465165,0.20634502,0.0,37.45093,0.8304565399885178,0.20634502
6,2.6957824691060126,0.00587653,12987,21482.993190288544,38.525,465405,0.3357919,0.0,37.4511,0.9074112474918365,0.3357919
7,2.8059530842772262,0.00447298,12994,21493.721980810165,38.875,465667,0.22473136,0.0,37.450024,0.9184760078787804,0.22473136
7,2.8053417249612496,0.005117785,13001,21504.401059389114,39.1,465924,0.2212397,0.0,37.451656,0.8989027813076973,0.2212397
7,2.818842488933417,0.0058625205,13008,21515.167031288147,38.85,466197,0.2101459,0.0,37.45312,0.9040772989392281,0.2101459
7,2.913506238197585,0.0050532185,13015,21525.805788517,38.0,466477,0.2156727,0.0,37.45167,0.9175814837217331,0.2156727
7,2.979088193155045,0.005336234,13022,21536.539059638977,38.325,466727,0.1674155,0.0,37.45131,0.9073780030012131,0.1674155
6,2.9210982371165484,0.00539418,13028,21547.297519683838,38.525,466992,0.28427875,0.0,37.45191,0.9489435441792011,0.28427875
6,2.904787298096433,0.0045189923,13034,21558.013199806213,39.925,467264,0.27087206,0.0,37.45338,0.7717828452587128,0.27087206
7,2.946667199770664,0.005506327,13041,21568.794903993607,40.475,467543,0.19805455,0.0,37.451588,0.952043354511261,0.19805455
6,2.894463613275868,0.0045852354,13047,21579.52266740799,40.9,467791,0.24085549,0.0,37.45093,0.869454488158226,0.24085549
6,2.745434258301777,0.0058919108,13053,21590.231201648712,41.15,468053,0.34915388,0.0,37.44991,0.9683484882116318,0.34915388
7,2.726204456349347,0.005477993,13060,21600.98976302147,41.625,468314,0.25591755,0.0,37.451664,0.9132576957345009,0.25591755
8,2.7578384634278126,0.005566084,13068,21611.693438768387,39.375,468567,0.23505117,0.0,37.451363,0.834427535533905,0.23505117
9,2.691904046120839,0.004780841,13077,21622.403496026993,36.6,468840,0.20170167,0.0,37.449596,0.8741590976715088,0.20170167
7,2.536937368884132,0.0051360074,13084,21633.177360534668,35.375,469092,0.2576638,0.0,37.44795,0.9285066202282906,0.2576638
7,2.639336640865301,0.0039905794,13091,21643.842691659927,35.3,469377,0.1946437,0.0,37.44856,0.9444621875882149,0.1946437
7,2.5731764381486237,0.0044324393,13098,21654.57414507866,34.25,469624,0.22459006,0.0,37.449017,0.9648914709687233,0.22459006
7,2.6258454286443302,0.004328363,13105,21665.398140907288,35.25,469898,0.21004307,0.0,37.44716,0.8879906460642815,0.21004307
6,2.485743779620278,0.005592826,13111,21676.116218090057,36.45,470136,0.25237107,0.0,37.445606,0.9641515426337719,0.25237107
8,2.4323110625370292,0.004300747,13119,21686.836675405502,37.3,470402,0.20820054,0.0,37.445057,0.9340748637914658,0.20820054
6,2.68614687210328,0.0050075785,13125,21697.62595152855,38.125,470660,0.32489863,0.0,37.445484,0.939412172883749,0.32489863
6,2.609815976682192,0.00512126,13131,21708.354481697083,37.575,470880,0.24083671,0.0,37.446087,0.9618819542229176,0.24083671
5,2.6223912530688716,0.004851074,13136,21719.061877012253,39.25,471126,0.20203272,0.0,37.444416,0.8801619037985802,0.20203272
6,2.5920533119617115,0.004443713,13142,21729.834054231644,39.45,471357,0.25686246,0.0,37.44457,0.9371024966239929,0.25686246
6,2.6612432200994482,0.004075833,13148,21740.52268099785,40.15,471602,0.21624151,0.0,37.440105,0.9378477446734905,0.21624151
6,2.833617778097462,0.004704254,13154,21751.317962408066,40.775,471860,0.2271501,0.0,37.437862,0.9512163624167442,0.2271501
6,2.828455454289332,0.0052985842,13160,21761.990097761154,41.925,472132,0.24588929,0.0,37.441936,0.9227482602000237,0.24588929
5,2.7954106256723037,0.0060063126,13165,21772.59857225418,42.9,472376,0.26404792,0.0,37.441544,0.9540250860154629,0.26404792
7,2.949671575688553,0.0045395927,13172,21783.449741601944,42.95,472630,0.25217432,0.0,37.442387,0.9270953088998795,0.25217432
8,2.9518481337956044,0.004520885,13180,21794.071644067764,40.575,472917,0.18779549,0.0,37.44226,0.8326996266841888,0.18779549
7,3.0026650082562645,0.0042690323,13187,21804.70692038536,40.875,473198,0.20275104,0.0,37.440144,0.9538764134049416,0.20275104
7,3.011864759759219,0.0047658365,13194,21815.43087720871,40.425,473477,0.20321605,0.0,37.440136,0.9556656628847122,0.20321605
7,3.0745241295508863,0.014351404,13201,21826.05071425438,39.025,473727,0.37640074,0.0,37.438953,0.9102370589971542,0.37640074
7,3.0841890841260047,0.0058800653,13208,21836.694776773453,38.15,473984,0.22980909,0.0,37.44161,0.9297731593251228,0.22980909
7,2.918453948192627,0.004875446,13215,21847.423759698868,38.425,474279,0.20128074,0.0,37.439648,0.9092188850045204,0.20128074
4,2.926941049195287,0.0051211594,13219,21858.037078619003,40.2,474496,0.20738614,0.0,37.435062,0.8791657239198685,0.20738614
8,2.8721668856660463,0.005011781,13227,21868.680342674255,39.275,474769,0.21923861,0.0,37.432903,0.892280638217926,0.21923861
6,2.703724464604865,0.00551806,13233,21879.424674510956,39.825,475026,0.25046533,0.0,37.43327,0.8968053162097931,0.25046533
